,,t_min,t_max,dlen,day,station,category,name,state
19,3,0.09125000000000001,0.05625,0.25857952572113774,0.125,26063,10539,KG-20,0.0
19,4,0.10500000000000001,0.07250000000000001,0.3242160361256788,0.16666666666666666,26063,10539,KG-20,0.0
19,5,0.14,0.08250000000000002,0.39018608460070636,0.20833333333333334,26063,10539,KG-20,0.01388888888888884
19,6,0.17250000000000001,0.15,0.4564570957199633,0.25,26063,10539,KG-20,0.08333333333333331
19,7,0.24125000000000002,0.22749999999999998,0.5229959815477034,0.2916666666666667,26063,10539,KG-20,0.15277777777777773
19,8,0.29500000000000004,0.25875,0.5897691905671298,0.3333333333333333,26063,10539,KG-20,0.22222222222222215
19,9,0.3125,0.3025,0.6567427599103303,0.375,26063,10539,KG-20,0.2916666666666666
19,10,0.37875000000000003,0.34625,0.7238823705917937,0.4166666666666667,26063,10539,KG-20,0.361111111111111
19,11,0.44375,0.36374999999999996,0.7911534053988056,0.4583333333333333,26063,10539,KG-20,0.4305555555555554
19,12,0.46624999999999994,0.44875,0.8585210090474599,0.5,26063,10539,KG-20,0.49999999999999994
19,13,0.5449999999999999,0.5175,0.9259501501739976,0.5416666666666666,26063,10539,KG-20,0.5694444444444444
19,14,0.6275,0.5512499999999999,0.9934056846988846,0.5833333333333334,26063,10539,KG-20,0.6388888888888888
19,15,0.715,0.6362499999999999,1.0608524200764868,0.625,26063,10539,KG-20,0.7083333333333333
19,16,0.8237499999999999,0.7362499999999998,1.1282551799271894,0.6666666666666666,26063,10539,KG-20,0.7777777777777777
19,17,0.8987499999999999,0.8424999999999999,1.1955788685418376,0.7083333333333334,26063,10539,KG-20,0.8472222222222221
19,18,1.0212499999999998,0.9724999999999998,1.2627885347507162,0.75,26063,10539,KG-20,0.9166666666666665
19,19,1.1112499999999998,1.0312499999999998,1.3298494346608059,0.7916666666666666,26063,10539,KG-20,0.9861111111111109
19,20,1.2099999999999997,1.0812499999999998,1.396727092785436,0.8333333333333334,26063,10539,KG-20,1.0
19,21,1.3012499999999998,1.1924999999999997,1.4633873611189785,0.875,26063,10539,KG-20,1.0
19,22,1.4062499999999996,1.2149999999999996,1.5297964757450415,0.9166666666666666,26063,10539,KG-20,1.0
19,23,1.4899999999999998,1.2649999999999997,1.5959211106085676,0.9583333333333334,26063,10539,KG-20,1.0
19,24,1.5762499999999995,1.3237499999999998,1.6617284281290825,1.0,26063,10539,KG-20,1.0
20,0,0.04750000000000001,0.025,0.06398836288395411,0.0,26063,9959,Okskaya,0.0
20,1,0.05125000000000002,0.05625,0.1284345897381932,0.037037037037037035,26063,9959,Okskaya,0.0
20,2,0.08375000000000002,0.05625,0.19330857092320186,0.07407407407407407,26063,9959,Okskaya,0.0
20,3,0.09125000000000001,0.05625,0.25857952572113774,0.1111111111111111,26063,9959,Okskaya,0.0
20,4,0.10500000000000001,0.07250000000000001,0.3242160361256788,0.14814814814814814,26063,9959,Okskaya,0.0
20,5,0.14,0.08250000000000002,0.39018608460070636,0.18518518518518517,26063,9959,Okskaya,0.0
20,6,0.17250000000000001,0.15,0.4564570957199633,0.2222222222222222,26063,9959,Okskaya,0.03703703703703698
20,7,0.24125000000000002,0.22749999999999998,0.5229959815477034,0.25925925925925924,26063,9959,Okskaya,0.09876543209876537
20,8,0.29500000000000004,0.25875,0.5897691905671298,0.2962962962962963,26063,9959,Okskaya,0.16049382716049376
20,9,0.3125,0.3025,0.6567427599103303,0.3333333333333333,26063,9959,Okskaya,0.22222222222222215
20,10,0.37875000000000003,0.34625,0.7238823705917937,0.37037037037037035,26063,9959,Okskaya,0.2839506172839505
20,11,0.44375,0.36374999999999996,0.7911534053988056,0.4074074074074074,26063,9959,Okskaya,0.34567901234567894
20,12,0.46624999999999994,0.44875,0.8585210090474599,0.4444444444444444,26063,9959,Okskaya,0.4074074074074073
20,13,0.5449999999999999,0.5175,0.9259501501739976,0.48148148148148145,26063,9959,Okskaya,0.4691358024691357
20,14,0.6275,0.5512499999999999,0.9934056846988846,0.5185185185185185,26063,9959,Okskaya,0.5308641975308641
20,15,0.715,0.6362499999999999,1.0608524200764868,0.5555555555555556,26063,9959,Okskaya,0.5925925925925923
20,16,0.8237499999999999,0.7362499999999998,1.1282551799271894,0.5925925925925926,26063,9959,Okskaya,0.6543209876543208
20,17,0.8987499999999999,0.8424999999999999,1.1955788685418376,0.6296296296296297,26063,9959,Okskaya,0.7160493827160492
20,18,1.0212499999999998,0.9724999999999998,1.2627885347507162,0.6666666666666666,26063,9959,Okskaya,0.7777777777777777
20,19,1.1112499999999998,1.0312499999999998,1.3298494346608059,0.7037037037037037,26063,9959,Okskaya,0.8395061728395061
20,20,1.2099999999999997,1.0812499999999998,1.396727092785436,0.7407407407407407,26063,9959,Okskaya,0.9012345679012344
20,21,1.3012499999999998,1.1924999999999997,1.4633873611189785,0.7777777777777778,26063,9959,Okskaya,0.9629629629629628
20,22,1.4062499999999996,1.2149999999999996,1.5297964757450415,0.8148148148148148,26063,9959,Okskaya,1.0
20,23,1.4899999999999998,1.2649999999999997,1.5959211106085676,0.8518518518518519,26063,9959,Okskaya,1.0
20,24,1.5762499999999995,1.3237499999999998,1.6617284281290825,0.8888888888888888,26063,9959,Okskaya,1.0
20,25,1.6624999999999996,1.3487499999999997,1.7271861263827273,0.9259259259259259,26063,9959,Okskaya,1.0
20,26,1.7024999999999995,1.3487499999999997,1.7922624826332236,0.9629629629629629,26063,9959,Okskaya,1.0
20,27,1.7412499999999995,1.3662499999999997,1.8569263930452446,1.0,26063,9959,Okskaya,1.0
21,0,0.0,0.0,0.05402243284711923,0.0,26063,10655,P·EP 18,0.0
21,1,0.0,0.0,0.10886240609438431,0.030303030303030304,26063,10655,P·EP 18,0.0
21,2,0.002499999999999991,0.0,0.164501434597709,0.06060606060606061,26063,10655,P·EP 18,0.0
21,3,0.002499999999999991,0.0,0.2209202736860138,0.09090909090909091,26063,10655,P·EP 18,0.0
21,4,0.002499999999999991,0.0,0.2780989068694543,0.12121212121212122,26063,10655,P·EP 18,0.0
21,5,0.002499999999999991,0.0,0.33601653522451713,0.15151515151515152,26063,10655,P·EP 18,0.0
21,6,0.002499999999999991,0.0,0.3946515686692176,0.18181818181818182,26063,10655,P·EP 18,0.0
21,7,0.002499999999999991,0.0,0.4539816193480366,0.21212121212121213,26063,10655,P·EP 18,0.020202020202020166
21,8,0.002499999999999991,0.0,0.5139834973503677,0.24242424242424243,26063,10655,P·EP 18,0.07070707070707066
21,9,0.002499999999999991,0.0,0.5746332089876577,0.2727272727272727,26063,10655,P·EP 18,0.12121212121212116
21,10,0.002499999999999991,0.0,0.6359059578526591,0.30303030303030304,26063,10655,P·EP 18,0.17171717171717166
21,11,0.016249999999999987,0.0,0.6977761488788208,0.3333333333333333,26063,10655,P·EP 18,0.22222222222222215
21,12,0.01874999999999998,0.0,0.7602173956083955,0.36363636363636365,26063,10655,P·EP 18,0.27272727272727265
21,13,0.01874999999999998,0.028750000000000008,0.8232025308639731,0.3939393939393939,26063,10655,P·EP 18,0.32323232323232315
21,14,0.061249999999999985,0.11000000000000001,0.8867036209995245,0.42424242424242425,26063,10655,P·EP 18,0.37373737373737365
21,15,0.10874999999999999,0.135,0.9506919838834786,0.45454545454545453,26063,10655,P·EP 18,0.42424242424242414
21,16,0.1125,0.16625,1.0151382107377178,0.48484848484848486,26063,10655,P·EP 18,0.47474747474747464
21,17,0.145,0.16625,1.0800121919227264,0.5151515151515151,26063,10655,P·EP 18,0.5252525252525251
