ID,d,t_min,t_max,dlen,day,station,category,name,state
48,62,2.7112499999999997,1.4499999999999997,3.6734969031945077,0.9253731343283582,26063,9960,Svetlaya,0.9
48,63,2.7712499999999998,1.4499999999999997,3.7088352453152758,0.9402985074626866,26063,9960,Svetlaya,0.9
48,64,2.82625,1.4499999999999997,3.7431159376616905,0.9552238805970149,26063,9960,Svetlaya,0.9
48,65,2.8474999999999997,1.4499999999999997,3.7763325298148773,0.9701492537313433,26063,9960,Svetlaya,0.9
48,66,2.87,1.4499999999999997,3.808478926666042,0.9850746268656716,26063,9960,Svetlaya,0.9
48,67,2.895,1.4499999999999997,3.83954937268834,1.0,26063,9960,Svetlaya,0.9
49,0,0.0,0.0,0.05791762835506278,0.0,26063,5830,Fiskeby 1040-4-2,0.1
49,1,0.0,0.0,0.11655266179976324,0.014925373134328358,26063,5830,Fiskeby 1040-4-2,0.1
49,2,0.0,0.0,0.17588271247858228,0.029850746268656716,26063,5830,Fiskeby 1040-4-2,0.1
49,3,0.0,0.0,0.2358845904809134,0.04477611940298507,26063,5830,Fiskeby 1040-4-2,0.1
49,4,0.0050000000000000044,0.0,0.29653430211820336,0.05970149253731343,26063,5830,Fiskeby 1040-4-2,0.1
49,5,0.021250000000000012,0.0,0.3578070509832048,0.07462686567164178,26063,5830,Fiskeby 1040-4-2,0.1
49,6,0.025000000000000022,0.0,0.4196772420093664,0.08955223880597014,26063,5830,Fiskeby 1040-4-2,0.1
49,7,0.025000000000000022,0.0,0.48211848873894125,0.1044776119402985,26063,5830,Fiskeby 1040-4-2,0.1
49,8,0.025000000000000022,0.0,0.5451036239945188,0.11940298507462686,26063,5830,Fiskeby 1040-4-2,0.1
49,9,0.04125000000000003,0.0,0.6086047141300701,0.13432835820895522,26063,5830,Fiskeby 1040-4-2,0.1
49,10,0.05500000000000003,0.0,0.6725930770140243,0.14925373134328357,26063,5830,Fiskeby 1040-4-2,0.1
49,11,0.05875000000000004,0.0,0.7370393038682634,0.16417910447761194,26063,5830,Fiskeby 1040-4-2,0.1
49,12,0.05875000000000004,0.025,0.8019132850532721,0.1791044776119403,26063,5830,Fiskeby 1040-4-2,0.1
49,13,0.06125000000000003,0.075,0.867184239851208,0.19402985074626866,26063,5830,Fiskeby 1040-4-2,0.1
49,14,0.10375000000000004,0.1275,0.932820750255749,0.208955223880597,26063,5830,Fiskeby 1040-4-2,0.1
49,15,0.14375000000000002,0.1275,0.9987907987307766,0.22388059701492538,26063,5830,Fiskeby 1040-4-2,0.1
49,16,0.15500000000000003,0.1275,1.0650618098500337,0.23880597014925373,26063,5830,Fiskeby 1040-4-2,0.1
49,17,0.15500000000000003,0.1275,1.1316006956777738,0.2537313432835821,26063,5830,Fiskeby 1040-4-2,0.1
49,18,0.17625000000000002,0.1275,1.1983739046972002,0.26865671641791045,26063,5830,Fiskeby 1040-4-2,0.1
49,19,0.19375000000000003,0.1275,1.2653474740404005,0.2835820895522388,26063,5830,Fiskeby 1040-4-2,0.1
49,20,0.23000000000000004,0.1275,1.3324870847218642,0.29850746268656714,26063,5830,Fiskeby 1040-4-2,0.1
49,21,0.28500000000000003,0.19499999999999998,1.399758119528876,0.31343283582089554,26063,5830,Fiskeby 1040-4-2,0.1
49,22,0.3375,0.19499999999999998,1.46712572317753,0.3283582089552239,26063,5830,Fiskeby 1040-4-2,0.1
49,23,0.3825,0.21125,1.5345548643040678,0.34328358208955223,26063,5830,Fiskeby 1040-4-2,0.1
49,24,0.39875000000000005,0.21125,1.602010398828955,0.3582089552238806,26063,5830,Fiskeby 1040-4-2,0.1
49,25,0.4125,0.21125,1.6694571342065572,0.373134328358209,26063,5830,Fiskeby 1040-4-2,0.1
49,26,0.425,0.21125,1.7368598940572597,0.3880597014925373,26063,5830,Fiskeby 1040-4-2,0.1
49,27,0.425,0.21125,1.804183582671908,0.40298507462686567,26063,5830,Fiskeby 1040-4-2,0.1
49,28,0.425,0.21125,1.8713932488807863,0.417910447761194,26063,5830,Fiskeby 1040-4-2,0.1
49,29,0.4325,0.21125,1.938454148790876,0.43283582089552236,26063,5830,Fiskeby 1040-4-2,0.1
49,30,0.4525,0.21125,2.005331806915506,0.44776119402985076,26063,5830,Fiskeby 1040-4-2,0.1
